id.source,id.local,id.global,firstName,lastName,nameAtBirth,dateOfBirth,placeOfBirth,plz,city
dup,7988071601365991873,7988071601365991873,Margarete,Paul,,17.12.1963,,90617,Puschendorf
dup,7988365106151077686,7988365106151077686,Sabine,Zeller,,24.07.1962,,90552,Eckental
dup,7990071888273624521,7990071888273624521,Angelika,Hafner,,13.10.2002,,99869,Westhausen
dup,7990115731153596629,7990115731153596629,Horst,Mueller,,24.10.1995,,13469,Berlin
dup,7990613244230220753,7990613244230220753,Martin,Berger,,02.12.2010,,91738,Pfofeld
org,7991769399040195299,7991769399040195299,Guenther,Kern,,12.04.1957,,81827,Muenchen
dup,7991769399040195299,7991769399040195299,Guenther,Kern,,12.04.1957,,81827,Muenchen
dup,7991785576729720382,7991785576729720382,Klaus,Knop,,12.01.1960,,57462,Olpe
dup,7991786570592137391,7991786570592137391,Elke,Neumann,,07.08.2000,,32758,Detmold
org,7992778897920312401,7992778897920312401,Helmut,Hauser,,10.08.1943,,47053,Duisburg
org,7993778541975129124,7993778541975129124,Dietmar,Heine,,18.03.1956,,17153,Zettemin
org,7994442673673711651,7994442673673711651,Jakob,Aigner,,18.02.1934,,76275,Ettlingen
org,7997402861686180369,7997402861686180369,Erika,Hennig,Hennig,10.06.1935,Duesseldorf,24887,Silberstedt
org,7999321530306312372,7999321530306312372,Dietmar,Korte,,01.12.2006,,80935,Muenchen
org,8000538663206698290,8000538663206698290,Barbara,Geier,,10.09.2005,,65933,Sulzbach
dup,8000538663206698290,8000538663206698290,Barbara,Geier,,10.09.2005,,65933,Sulzbach
org,8000844882339869577,8000844882339869577,Irmgard,Schiffer,,03.04.1950,,68809,Neulussheim
org,8001343320028329237,8001343320028329237,Max,Thiede,Thiede,11.08.1955,Hohenstein,65345,Hohenstein
org,8005281458457787778,8005281458457787778,Ingrid,Dreier,,17.12.1946,,91731,Langfurth
org,8006131388104395193,8006131388104395193,Rita,Meyer,,03.10.1965,,56271,Rossbach
org,8006722963751481394,8006722963751481394,Horst,Heinrich,,08.09.1956,,03130,Wolfshain
org,8008040101474552229,8008040101474552229,Nadja,Schmidt,,15.12.1985,,16225,Eberswalde
org,8010416128621524374,8010416128621524374,Ramon,Kaiser,,16.06.1953,,89231,Neu-Ulm
org,8010453819497858807,8010453819497858807,Hans-Joerg,Schueler,Schueler,28.10.1965,Luebeck,23554,Luebeck
org,8011973477633471032,8011973477633471032,Peter,Riedel,,25.05.1996,,25746,Wesseln
org,8013312100634476860,8013312100634476860,Horst,Urban,,07.11.1984,,,
org,8015638582886707804,8015638582886707804,Andrea,Streit,,10.01.1987,,58135,Hagen
dup,8015638582886707804,8015638582886707804,Andrea,Streit,,10.01.1987,,58135,Hagen
org,8016754526801671473,8016754526801671473,Karl-Heinz,Hartwig,,14.08.1992,,,
org,8016820571383707904,8016820571383707904,Juergen,Wichmann,,09.04.2000,,41363,Juechen
org,8018706597265885084,8018706597265885084,Hans,Lange,,15.05.1943,,34346,Nieste
org,8019401764092464586,8019401764092464586,Michael,Fink,Roedel,18.05.1992,Chemnitz,81539,Muenchen
org,8020517174416490404,8020517174416490404,Helge,Zorn,,11.08.1932,,89335,Ichenhausen
org,8025567879238169716,8025567879238169716,Irma,Adrian,,18.09.1990,,04103,Leipzig
org,8025960311043309432,8025960311043309432,Sabrina,Busch,,04.12.1973,,,
org,8027062156510842407,8027062156510842407,Gabriele,Jordan,,02.10.1976,,,
org,8028272307820738825,8028272307820738825,Helga,Fehr,,08.10.1999,,66564,Ottweiler
org,8030081053974348558,8030081053974348558,Harald,Greiner,,24.11.1949,,79650,Schopfheim
org,8030146893064814465,8030146893064814465,Thomas,Scharf,,30.06.1988,,10587,Berlin
dup,8030146893064814465,8030146893064814465,Thomas Hannelore,Scharf,,30.06.1988,,10587,Berlin
org,8030395943763164295,8030395943763164295,Sonja,Liebig,,05.10.1983,,91336,Heroldsbach
org,8035092452748380538,8035092452748380538,Dietrich,Mayer,,09.04.1953,,50169,Kerpen
org,8035235267738946253,8035235267738946253,Steven,Reichelt,,02.10.1936,,95030,Hof
org,8037635179870469207,8037635179870469207,Renate,Backhaus,,10.04.1948,,09353,Oberlungwitz
org,8038818532283270103,8038818532283270103,Karin,Fuchs,,08.08.1955,,,
org,8040966098812683391,8040966098812683391,Joern,Schneiders,,14.07.1993,,41061,Moenchengladbach
org,8041004077727922103,8041004077727922103,Horst,Dietze,Dietze,26.07.1931,Lenggries,96482,Ahorn
org,8041203133450468260,8041203133450468260,Theo,Eck,,07.12.1949,,,
org,8042023953016179331,8042023953016179331,Christina,Pape,,17.02.1969,,95692,Konnersreuth
org,8043365104285077195,8043365104285077195,Dagmar,Pahl,,17.10.1996,,47178,Duisburg
org,8043377496324095467,8043377496324095467,Petra,Braun,,29.09.1926,,08223,Werda
org,8044138183773959606,8044138183773959606,Jens,Wiedemann,,10.04.1963,,41516,Grevenbroich
org,8044887270298139483,8044887270298139483,Michael,Meissner,,08.04.1993,,67059,Hinterweidenthal
org,8045368415504480661,8045368415504480661,Reinhold,Reimann,,21.05.1962,,89522,Zusamaltheim
org,8045820999802899926,8045820999802899926,Anneliese,Gerlach,,30.08.1949,,,
org,8045978324560990142,8045978324560990142,Frauke,Merkl,,08.09.2010,,10827,Berlin
org,8047257384771407865,8047257384771407865,Therese,Hess,,18.12.1966,,80807,Muenchen
org,8047709827963665338,8047709827963665338,Lidia,Stahl,Stahl,20.05.1972,Tegau,07907,Tegau
org,8048612106367972844,8048612106367972844,Olaf,Bender,,04.04.1997,,42477,Radevormwald
org,8050966011598649922,8050966011598649922,Werner,Weise,,20.09.1933,,34132,Kassel
org,8052170537953542172,8052170537953542172,Gabriele,Feist,,13.04.1926,,56218,Muelheim-Kaerlich
org,8052462577136873952,8052462577136873952,Helmut,Lorenz,Lorenz,06.04.1996,Laichingen,04860,Zinna
org,8053162150348308170,8053162150348308170,Friedhelm,Ulbrich,,06.07.1989,,49525,Lengerich
org,8054962940339506201,8054962940339506201,Inge,Hildebrand,,26.02.1987,,87700,Memmingen
org,8055654348205896242,8055654348205896242,Ursula,Huebner,,10.03.1971,,24145,Kiel
org,8055794808507220650,8055794808507220650,Tamara,Wolf,Euler,23.01.1928,Neumuenster,24534,Neumuenster
org,8057664462184233641,8057664462184233641,Norbert,Euler,,22.04.1960,,01458,Ottendorf-Okrilla
org,8058417627230324352,8058417627230324352,Irmgard,Friedrichs,,09.09.1941,,25482,Appen
org,8060935411668896527,8060935411668896527,Edgar,Klein,,05.08.1989,,90552,Eckental
org,8061016207123304052,8061016207123304052,Gisela,Kunz,,23.09.1937,,,
org,8061913644326734598,8061913644326734598,Erna,Kuehnel,,08.06.2006,,,
org,8064111421797712746,8064111421797712746,Hans,Boehm,,14.04.1925,,04860,Zinna
org,8065514820313854511,8065514820313854511,Anja,Nitschke,,11.05.1927,,,
org,8068943422285630566,8068943422285630566,Waldemar,Hamann,,27.02.1953,,35614,Asslar
org,8070511845761136547,8070511845761136547,Manuela,Mueller,,26.09.2005,,44532,Luenen
org,8073602924322929018,8073602924322929018,Lea,Foerster,,30.10.1930,,58339,Breckerfeld
org,8078639879808597647,8078639879808597647,Martina,Gall,,12.12.1934,,,
org,8082878357417996667,8082878357417996667,Andreas,Schreiter,,18.10.1994,,67098,Hinterweidenthal
org,8083586991643315695,8083586991643315695,Rosi,Albrecht,,13.07.1995,,61137,Schoeneck
org,8084157757728865225,8084157757728865225,Tim,Reinhold,Reinhold,09.10.1966,Ulm,27777,Ganderkesee
org,8084270143980323847,8084270143980323847,Katrin,Rothe,,30.12.1934,,88709,Meersburg
org,8084299031860366856,8084299031860366856,Reinhard,Vogel,,01.05.1959,,,
org,8085048487077430678,8085048487077430678,Klaus,Eichhorn,,18.12.1959,,42899,Remscheid
org,8087063352721063872,8087063352721063872,Siegfried,Pohl,,02.03.1973,,,
org,8088872513031943685,8088872513031943685,Uta,Mayer,,06.01.1950,,47443,Moers
org,8088913517325077344,8088913517325077344,Christoph,Brandt,,23.05.1967,,95032,Hof
org,8089362228987644293,8089362228987644293,Thorsten,Schneider,,14.05.1960,,,
org,8092283503015444978,8092283503015444978,Hans-Herbert,Behrendt,,18.12.2000,,63067,Offenbach
org,8092347105038809820,8092347105038809820,Dirk,Janke,,01.09.1974,,45279,Essen
org,8093196690441287022,8093196690441287022,Ralf,Hager,,15.03.1950,,85452,Moosinning
org,8093347857526638887,8093347857526638887,Christa,Klein,Klein,24.12.1977,Berlin,12203,Berlin
org,8094027026831265304,8094027026831265304,Baerbel,Stahl,,03.02.1962,,07907,Tegau
org,8096484788113422847,8096484788113422847,Gudrun,Junge,,01.07.1971,,13595,Berlin
org,8096857684381616526,8096857684381616526,Gisela,Tremmel,,14.03.1945,,89350,Duerrlauingen
org,8097973440650394554,8097973440650394554,Georg,Pingel,Kaiser,12.07.1979,Scheidegg,88175,Scheidegg
org,8098499477800140327,8098499477800140327,Erich,Theisen,Theisen,08.06.1986,Sulzbach-Laufen,68159,Mannheim
org,8100331068300675024,8100331068300675024,Jens,Hagemann,,22.06.1963,,97633,Trappstadt
org,8100660161868313043,8100660161868313043,Heiko,Lorenz,,28.04.2008,,,
org,8101935567047903495,8101935567047903495,Silke,Grunwald,,09.03.1991,,66625,Nohfelden
org,8102717321840118337,8102717321840118337,Eleonore,Hagen,,19.02.1962,,,
org,8102832134219674086,8102832134219674086,Ute,Unger,,10.02.1953,,44787,Bochum
org,8102883026643666251,8102883026643666251,Liesel,Mueller,Mueller,19.06.1964,Parsdorf,85599,Parsdorf
org,8103837185824670807,8103837185824670807,Klaus,Wagner,Schaefer,12.03.1986,Bottrop,46244,Bottrop
org,8104341873329222653,8104341873329222653,Waltraud,Schmidt,,05.05.1977,,34125,Kassel
org,8105664485100045926,8105664485100045926,Franz,Haase,Haase,19.11.1974,Sarstedt,31157,Sarstedt
org,8106712581440188694,8106712581440188694,Matthias,Henke,,18.06.1992,,10963,Berlin
org,8107595794501945748,8107595794501945748,Gerhard,Schreiter,Schreiter,04.03.1988,Hinterweidenthal,67098,Hinterweidenthal
org,8108062961022944779,8108062961022944779,Jens-Peter,Froehlich,,28.05.1996,,56626,Andernach
org,8114687768414209316,8114687768414209316,Manfred,Lueders,,30.07.1977,,,
org,8114791305368223135,8114791305368223135,Hildegard,Schiffmann,,02.11.1986,,22547,Hamburg
org,8121150414297414826,8121150414297414826,Herbert,Bauer,,17.11.1996,,71065,Sindelfingen
org,8122704386438219840,8122704386438219840,Siegfried,Hufnagel,,31.10.1924,,23758,Wangels
org,8124595718403607586,8124595718403607586,Gertrud,Zimmermann,,11.02.1973,,48163,Muenster
org,8128137731100328830,8128137731100328830,Thomas,Stahl,Stahl,17.03.1957,Kranenburg,47906,Kempen
org,8128440418052884223,8128440418052884223,Karl,Stern,,01.01.2010,,04668,Thuemmlitzwalde
org,8130790257689997747,8130790257689997747,Wolfgang,Zimmermann,,08.06.1996,,65191,Wiesbaden
dup,8130790257689997747,8130790257689997747,Wolfgang,Zimmermann,,08.06.1996,,,
org,8132032194981116463,8132032194981116463,Berta,Wimmer,Wimmer,09.01.1927,Westhausen,04600,Altenburg
org,8132544394879350575,8132544394879350575,Christina,Eggers,,15.05.1931,,99518,Schmiedehausen
org,8134711694292857981,8134711694292857981,Jasmin,Trautmann,,26.04.1984,,96364,Marktrodach
org,8136066363136295376,8136066363136295376,Anne,Junge,Junge,25.04.1947,Penig,26169,Friesoythe
org,8136720474569262662,8136720474569262662,Sabine,John,,11.02.1945,,66773,Schwalbach
org,8138290731937120493,8138290731937120493,Marion,Reinecke,Bode,11.09.1943,Achern,77855,Achern
org,8139538630247823840,8139538630247823840,Evelin,Herrmann,,03.07.1997,,45663,Recklinghausen
org,8139597223733184442,8139597223733184442,Nicole,Reif,,18.03.1965,,41179,Moenchengladbach
org,8141256825822004655,8141256825822004655,Margot,Juergens,,27.10.1961,,04860,Zinna
org,8142461308022573286,8142461308022573286,Dirk,Ehrhardt,,12.01.1935,,38518,Gifhorn
org,8145786961288999959,8145786961288999959,Manfred,Seifert,Brand,24.02.1994,Guentersleben,97261,Guentersleben
org,8147011413752171495,8147011413752171495,Elena,Langner,,31.10.1939,,,
org,8147070893681820681,8147070893681820681,Peter,Lauterbach,,30.09.1963,,78736,Epfendorf
org,8147163339387129803,8147163339387129803,Gerhard,Horn,,06.03.1939,,,
org,8147235426457636633,8147235426457636633,Yilmaz,Mueller,Haberkorn,12.03.1996,Muenchen,59457,Werl
org,8150030162122158522,8150030162122158522,Hans-Juergen,Moeckel,,18.02.1991,,71706,Markgroeningen
org,8150125461705541262,8150125461705541262,Annelies,Rupprecht,,22.02.1924,,58762,Altena
org,8150771293766005700,8150771293766005700,Josef,Siepmann,,10.10.1983,,29571,Rosche
org,8150939667964840560,8150939667964840560,Lothar,Gerber,,01.04.1978,,,
org,8151038739182040671,8151038739182040671,Renata,Doering,,19.05.1949,,,
org,8151042573292945733,8151042573292945733,Klaus,Weigand,,04.04.1956,,,
org,8151811971879947154,8151811971879947154,Dieter,Kunkel,,14.01.1932,,,
org,8152321514424679613,8152321514424679613,Herta,Gross,,07.09.1967,,07749,Jena
org,8153186126941669880,8153186126941669880,Natalie,Weiner,,09.03.1996,,45329,Essen
org,8154276076007082703,8154276076007082703,Rosa,Karsten,,17.10.1967,,86972,Altenstadt
org,8155262842444202727,8155262842444202727,Rosemarie,Mayer,Mayer,04.07.1941,Leipzig,,
org,8156528288051908040,8156528288051908040,Marianne,Pfau,,20.01.1961,,59069,Hamm
org,8157296128233131757,8157296128233131757,Reinhard,Schneider,,22.01.1956,,97359,Prichsenstadt
org,8157548579521279520,8157548579521279520,Priska,Schneider,,29.01.1998,,,
org,8157696573081629546,8157696573081629546,Sabine,Moench,,18.08.1971,,14513,Teltow
org,8158181849671514194,8158181849671514194,Angelina,Jaeger,Jaeger,26.02.1966,Bremen,28309,Bremen
org,8161673800266330970,8161673800266330970,Stephan,Jahn,,01.04.2000,,28203,Bremen
org,8163907004663250201,8163907004663250201,Hans-Ulrich,Meyer,,19.02.1939,,17268,Vietmannsdorf
org,8165864228428820564,8165864228428820564,Margret,Pauly,Koehler,26.09.1945,Ruesselsheim,97702,Muennerstadt
org,8169186101940342141,8169186101940342141,Gerd,Brandt,Brandt,03.06.1996,Fuerth,39240,Zuchau
org,8169874474053187203,8169874474053187203,Gabriele,Sonntag,,07.03.1987,,90443,Nuernberg
org,8170031813852181886,8170031813852181886,Henriette,Pflueger,Pflueger,09.12.1925,Simmerath,,
org,8170807976992357654,8170807976992357654,Ursula,Fleckenstein,,30.06.1991,,,
org,8170969240143640644,8170969240143640644,Wilma,Korn,Korn,21.03.1966,Goch,86637,Wertingen
org,8171018712432752983,8171018712432752983,Michael,Marx,,03.07.2010,,02692,Obergurig
org,8171638714502198712,8171638714502198712,Ulrich,Schmitz,,19.03.1969,,86857,Hurlach
org,8173999008412419077,8173999008412419077,Rainer,Herbert,Feller,04.07.1936,Hagen,58638,Iserlohn
org,8174808529208850138,8174808529208850138,Martina,Tews,,30.03.1957,,21217,Seevetal
org,8174882372047358518,8174882372047358518,Ute,Schubert,Schubert,11.02.1970,Soechtenau,93142,Maxhuette-Haidhof
org,8178068308147551819,8178068308147551819,Raimund,Hennig,,26.05.1954,,31246,Lahstedt
org,8178192896378359061,8178192896378359061,Ernst,Schmieder,,30.06.1989,,59387,Ascheberg
org,8178732066232647188,8178732066232647188,Erwin,Kistner,,04.10.1943,,,
org,8179037178387675721,8179037178387675721,Tabea,Hopp,,01.04.1967,,56355,Winterwerb
org,8180633862005371782,8180633862005371782,Andrea,Schenk,,28.03.1981,,75433,Maulbronn
org,8181624450656156086,8181624450656156086,Reinhold,Kaspar,,06.12.1981,,58095,Hagen
org,8182675105194817393,8182675105194817393,Andreas,Leis,,23.11.1972,,04821,Brandis
org,8182806235863599272,8182806235863599272,Elfriede,Wuensche,,22.10.1981,,,
org,8185137721345553603,8185137721345553603,Anna,Zimmermann,,29.06.1975,,19230,Warlitz
org,8187351396298439126,8187351396298439126,Christian,Kilian,,27.10.1927,,58553,Halver
org,8187464621121818438,8187464621121818438,Bettina,Kothe,,19.12.1982,,27607,Langen
dup,8187464621121818438,8187464621121818438,Bettina,Kothe,,19.12.1982,,,
org,8189204652058393742,8189204652058393742,Frank,Jung,,09.06.1937,,91610,Insingen
org,8190610835706889126,8190610835706889126,Ursula,Hentschel,,09.09.1961,,87600,Kaufbeuren
org,8192544133452772264,8192544133452772264,Hans,Wollschlaeger,,05.01.1994,,67454,Hassloch
org,8193111732569028277,8193111732569028277,Herbert,Garbe,,26.09.1974,,26835,Schwerinsdorf
org,8195572078896104231,8195572078896104231,Maria,Spaeth,,31.01.1962,,,
org,8196459190718673979,8196459190718673979,Paul,Kemper,,28.06.1941,,33428,Harsewinkel
org,8198422161526573177,8198422161526573177,Hans-Georg,Schmitz,,08.12.1958,,66333,Voelklingen
org,8200434833495903718,8200434833495903718,Hartmut,Voigt,,05.05.1964,,86551,Aichach
org,8200496881709724176,8200496881709724176,Stephanie,Wick,,05.01.1947,,23558,Luebeck
org,8201936335327088343,8201936335327088343,Barbara,Schuster,,03.11.1982,,58809,Neuenrade
org,8201963579125157397,8201963579125157397,Manfred,Apel,Apel,06.11.1990,Wolkenstein,09429,Wolkenstein
org,8202664678094123335,8202664678094123335,Siegfried,Mueller,,09.09.1982,,78136,Hornberg
org,8202792301706984048,8202792301706984048,Klaus,Wenzel,,04.02.1960,,,
org,8204149537616346614,8204149537616346614,Vera,Decker,,30.12.1956,,70499,Stuttgart
org,8205101355723080097,8205101355723080097,Stephan,Lerch,,25.06.1939,,23554,Luebeck
org,8205323069161059644,8205323069161059644,Dieter,Leistner,,04.09.1936,,50733,Koeln
org,8206253334102325242,8206253334102325242,Marisa,Friesen,Friesen,26.11.1995,Northeim,73312,Schlierbach
org,8206973468742496301,8206973468742496301,Petra,Klee,,01.08.1965,,,
org,8210335176238477675,8210335176238477675,Vera,Droste,Droste,08.08.1958,Utzberg,45529,Hattingen
org,8210702831425206069,8210702831425206069,Hans-Gerd,Horn,,12.01.1989,,71277,Rutesheim
dup,8210702831425206069,8210702831425206069,Hans-Gerd,Horn,,12.01.1989,,,
org,8212877854906496546,8212877854906496546,Beate,Meusel,,09.03.1974,,73630,Remshalden
org,8213074308507126047,8213074308507126047,Michael,Timmermann,,08.06.1966,,31157,Sarstedt
org,8213928860158375034,8213928860158375034,Barbara,Schoebel,Schoebel,09.10.1978,Augsburg,86199,Augsburg
org,8215050397682781759,8215050397682781759,Horst,Mueller,,08.02.1961,,,
org,8215242385380167367,8215242385380167367,Klaus,Struck,,01.10.1966,,82110,Germering
dup,8215242385380167367,8215242385380167367,Kkaus,Struack,,01.10.1966,,82110,Germreing
org,8216423586537621685,8216423586537621685,Gabi,Schurig,,09.06.1958,,37627,Wangelnstedt
org,8217314972057186922,8217314972057186922,Horst,Rahm,,18.08.1974,,40789,Langenfeld
org,8217691782764842603,8217691782764842603,Werner,Mueller,,05.04.1968,,,
org,8219671765189114060,8219671765189114060,Vera,Haegele,,11.03.1975,,39649,Sichau
org,8222387364064114629,8222387364064114629,Karl-Peter,Weber,,16.02.1974,,35753,Greifenstein
org,8223409195673734727,8223409195673734727,Manfred,Fleischer,,02.05.1962,,71706,Markgroeningen
org,8224702757974815209,8224702757974815209,Daniel,Baumert,Baumert,03.04.2009,Koeln,51069,Koeln
org,8225329264852843213,8225329264852843213,Christine,Stenzel,,01.09.1998,,78658,Dunningen
org,8225471714122418416,8225471714122418416,Helga,Schmidt,,12.06.1969,,82069,Schaeftlarn
org,8227254028323240288,8227254028323240288,Helga,Roth,,03.10.1958,,60599,Hallenberg
org,8228977879745214481,8228977879745214481,Andreas,Baumann,,02.06.1966,,10999,Berlin
org,8229367902627711251,8229367902627711251,Franz,Brandt,,06.09.2009,,,
org,8229560756146453540,8229560756146453540,Josef,Hoffmann,,12.01.1960,,,
org,8231219708581531493,8231219708581531493,Gertrud,Fick,,26.10.1946,,63263,Neu-Isenburg
org,8232611495237863118,8232611495237863118,Horst,Schaefer,,03.04.1971,,76684,oestringen
org,8232965954718353149,8232965954718353149,Antje,Andresen,,03.12.1997,,33758,Bielefeld
org,8233672589596408254,8233672589596408254,Ruth,Kemper,,05.12.1937,,,
org,8233778459877199201,8233778459877199201,Stefan,Roth,Schmidt,20.11.2008,Mahlstetten,78601,Mahlstetten
org,8233816664842026229,8233816664842026229,Stefan,Engel,,13.09.1947,,56355,Winterwerb
org,8235747018190047025,8235747018190047025,Walter,Stengel,,14.03.1983,,30449,Hannover
org,8239065922746338193,8239065922746338193,Julius,oeztuerk,,01.09.1999,,76297,Stutensee
org,8239759120874753654,8239759120874753654,Angelique,Wagner,,09.09.1944,,78476,Allensbach
org,8240223278092863601,8240223278092863601,Christine,Herold,,02.06.1990,,47167,Duisburg
org,8240915723966396807,8240915723966396807,Georg,Sommer,,01.01.1991,,25938,Wrixum
org,8241528112200793223,8241528112200793223,Ruth,Friedrich,,02.06.1939,,92421,Schwandorf
org,8243654271053545690,8243654271053545690,Heinrich,Herzog,,09.12.1924,,,
org,8244916586487957081,8244916586487957081,Herbert,Knott,Meyer,06.01.1972,Wolfsberg,98704,Wolfsberg
org,8246430226313690916,8246430226313690916,Jasmin,Peters,,18.02.1940,,82178,Puchheim
dup,8246430226313690916,8246430226313690916,Jasmin,Obermaier-Peters,,18.02.1940,,82178,Puchheim
org,8248559429164945171,8248559429164945171,Christa,Schneider,,15.07.1988,,59229,Ahlen
org,8249532303463631039,8249532303463631039,Werner,Foertsch,Foertsch,04.11.1999,Kiel,,
org,8249737349036657752,8249737349036657752,Agnes,Schreiber,Schneider,14.11.1952,Coesfeld,48653,Coesfeld
org,8250436954938126794,8250436954938126794,Manfred,Huth,,19.11.1923,,,
org,8252504685689851162,8252504685689851162,Luise,Jacob,Jacob,13.05.1969,Essen,92442,Wackersdorf
org,8252532899752162282,8252532899752162282,Wilfried,Schrader,,13.08.1922,,87616,Wald
org,8253037919019054926,8253037919019054926,Anita,Maurer,Maurer,22.07.2008,Heddesheim,,
org,8255199772855060702,8255199772855060702,Josef,Garbe,,25.04.1995,,47829,Krefeld
org,8256864512342340540,8256864512342340540,Ines,Georg,,24.01.1925,,70597,Stuttgart
org,8257852051801226753,8257852051801226753,Gisela,Balzer,,14.04.1950,,15370,Petershagen-Eggersdorf
org,8258789062812481980,8258789062812481980,Gerda,Ernst,Stein,19.02.1994,Rotthalmuenster,94099,Rotthalmuenster
org,8260330212107269497,8260330212107269497,Hans,Stephan,,27.04.1926,,94469,Deggendorf
org,8260647725134989619,8260647725134989619,Margareta,Hecht,,18.10.1960,,15738,Zeuthen
org,8263819058909131985,8263819058909131985,Gerda,Jung,Pfeiffer,21.08.1973,Insingen,91610,Insingen
org,8264448687678864513,8264448687678864513,Reinhold,Hielscher,,14.07.2010,,48161,Muenster
org,8266472274757467636,8266472274757467636,Erich,Grobe,,18.04.1982,,,
org,8266802416052845221,8266802416052845221,Michael,Schulz,,27.12.1967,,63322,Roedermark
org,8268139681046116605,8268139681046116605,Johann,May,,14.08.1991,,26169,Friesoythe
org,8269265647370322248,8269265647370322248,Anni,Drechsler,,08.09.1989,,28790,Schwanewede
org,8271031542198386873,8271031542198386873,Helmut,Mattes,,09.08.1962,,47829,Krefeld
org,8271676974161544721,8271676974161544721,Guenter,Boenisch,,11.12.1956,,33034,Brakel
org,8272210937980825764,8272210937980825764,Alfred,Koch,,30.09.1938,,,
org,8273802527053794256,8273802527053794256,Heinrich,Eder,Heinz,12.04.1981,Illerkirchberg,44369,Dortmund
org,8276328519161721107,8276328519161721107,Stefanie,Weber,,07.11.1935,,77656,Offenburg
org,8277232614185876805,8277232614185876805,Anke,Trost,,05.12.1965,,45257,Essen
org,8281298737366810358,8281298737366810358,Elisabeth,Schuler,Koehler,07.10.1990,Muenchen,,
org,8282561976617092694,8282561976617092694,Brigitte,Schwarz,,24.02.1927,,63452,Hanau
org,8283985278143710790,8283985278143710790,Edith,Stellmacher,,15.07.1969,,28307,Bremen
org,8284770604760518224,8284770604760518224,Albert,Klinger,,20.03.1981,,16247,Ziethen
org,8285076997938102481,8285076997938102481,Peter,Krahl,,11.08.1936,,07318,Wittgendorf
org,8286110265708595918,8286110265708595918,Valentina,Weiss,,30.06.2003,,47055,Duisburg
org,8286254246705019018,8286254246705019018,Lotte,Born,,30.12.1941,,67259,Kleinniedesheim
org,8288829670261539248,8288829670261539248,Irma,Klein,Klein,12.10.1914,Wolfsheim,55578,Wolfsheim
org,8290224188978316709,8290224188978316709,Thomas,Schleich,,22.10.1928,,12349,Berlin
org,8290941082934294033,8290941082934294033,Rainer,Roeder,Trautmann,13.02.1928,Varchentin,93173,Wenzenbach
org,8291782749275964299,8291782749275964299,Guido,Bock,,30.07.1927,,90480,Nuernberg
dup,8291782749275964299,8291782749275964299,Guido,Grass,Bock,30.07.1927,,90480,Nuernberg
org,8292118615680370470,8292118615680370470,Marianne,Wolf,Wolf,20.01.1989,Emskirchen,91448,Emskirchen
org,8293178008685792565,8293178008685792565,Horst,Gerlach,Brandt,20.12.2001,Koeln,51069,Koeln
dup,8293178008685792565,8293178008685792565,Horst,Gerlach,Brandt,20.12.2001,Koeln,51069,Koeln
org,8293183516588553784,8293183516588553784,Theresia,Fischer,,15.07.1955,,28279,Bremen
org,8294203531649858656,8294203531649858656,Erich,Fiedler,,06.10.1997,,81739,Muenchen
org,8294623680448151535,8294623680448151535,Alois,Muehlberger,,03.05.1939,,70376,Stuttgart
org,8296415403226937102,8296415403226937102,Horst,Michaelis,,26.09.1965,,60318,Hallenberg
org,8298468448588875953,8298468448588875953,Frank,Ehlert,,18.03.1939,,12559,Berlin
org,8299426843693631967,8299426843693631967,Gerhard,Ludwig,,09.08.1996,,54317,Thomm
org,8299770686140431431,8299770686140431431,Willi,Escher,,22.05.2007,,,
org,8300775120389621762,8300775120389621762,Karl,Lenz,,01.02.1930,,13591,Berlin
org,8302894456178560987,8302894456178560987,Gertrud,Geisler,,14.09.1999,,82481,Mittenwald
org,8305057260558830970,8305057260558830970,Hermann,Kluth,Kluth,11.04.2008,Reutlingen,22045,Hamburg
org,8307888137061025524,8307888137061025524,Maria,Brock,Blaschke,14.10.1982,Thum,,
org,8308245579934120778,8308245579934120778,Erich,Gleissner,,09.08.1958,,,
org,8308450236989616456,8308450236989616456,Bruno,Sturm,Sturm,24.10.1990,Greven,01705,Freital
org,8310380780186353139,8310380780186353139,Martin,Stahl,,29.11.1962,,36217,Ronshausen
org,8314862107742914858,8314862107742914858,Natalia,Pfeiffer,,29.07.1950,,22767,Hamburg
org,8317860378154352586,8317860378154352586,Elsa,Schwarz,,15.04.1938,,48291,Telgte
org,8321156723015436519,8321156723015436519,Christian,Vogel,Schilling,02.06.1978,Puchheim,68159,Mannheim
org,8321284936700740318,8321284936700740318,Thomas,Meier,,05.03.2008,,14129,Berlin
org,8323269534844368240,8323269534844368240,Jutta,Wenzel,,19.10.1944,,,
org,8323617686732781905,8323617686732781905,Ute,Walther,,16.06.1966,,44357,Dortmund
org,8323896071649671327,8323896071649671327,Klaus,Schmidt,,23.11.2005,,18273,Guestrow
org,8326860798145507745,8326860798145507745,Annette,Wilke,,14.01.1982,,,
org,8327057070028406282,8327057070028406282,Anatoli,Dieckmann,Dieckmann,27.01.1952,Mainz,87640,Biessenhofen
org,8328018832115085440,8328018832115085440,Claudia,Mueller,,13.01.1997,,51105,Koeln
org,8328872258717631925,8328872258717631925,Cornelia,Greiner,Greiner,31.07.1977,Ludwigsburg,,
org,8328965063972701097,8328965063972701097,Rosa,Janssen,,01.02.1933,,97274,Leinach
org,8328966890214830931,8328966890214830931,Mandy,Dieckmann,,04.03.2004,,57080,Siegen
